Date,CNR,BB,MFC,XIT,XUT,XMA,XCG,XCS,XDV,XIN,XSP,XLB,XSB,XCB
2015-03-19,-0.004467068,0.007308193,0.001845741,0.002315701,-0.005076381,-0.008163423,-0.005298442,0.00069093,-0.007113918,0.001600537,-0.004959044,0.002774533,-0.000345788,0
2015-03-20,-0.013988274,-0.033734174,0.009635429,-0.00851725,-0.005568602,0.022691254,0.004987708,0.008937939,0.005445481,0.009154454,0.009482755,0.003554847,0.000345788,-0.002267352
2015-03-23,-0.020463824,-0.004192878,0,-0.007806414,0.012025963,0.010363025,-0.006551342,0.009536814,0.007904976,-0.002777159,-0.002053725,-0.000789272,0.000690539,0.003624666
2015-03-24,0.016497864,0.001679262,0.003646525,-0.002353857,0.009153324,0.001584501,0.010275139,0.003384136,0.005372563,-0.000795281,-0.006186973,-0.001184516,-0.001036327,-0.002264213
2015-03-25,-0.018996327,-0.026350866,-0.015127695,-0.022240928,-0.014685665,-0.012748941,-0.011214613,-0.004062488,-0.007031339,-0.005582014,-0.015006357,-0.005149662,-0.00069168,0.000453552
2015-03-26,-0.003938697,-0.000861698,-0.0097471,0.006405268,-0.008823221,-0.013726416,-0.006600553,-0.005442027,-0.00666391,-0.005211326,-0.002944346,-0.00877486,-0.002076681,-0.008646648
2015-03-27,-0.003233926,0.027212564,-0.011257123,0.005570955,0.0023296,-0.001627222,0.000945482,0.002044167,-0.00502777,0.001204996,0.002103941,0.007583726,0.001385287,0.003194549
2015-03-30,0.003712152,-0.064986049,0.011257123,-0.002383855,0.001395044,0.005684034,0.012212447,-0.007516349,-0.001260933,0.008792875,0.012531298,0,0,0.002275846
2015-03-31,0.013770434,0.010685765,0.003259669,-0.005584216,-0.006526793,-0.013861071,-0.003117209,0,0.000840941,-0.014832728,-0.00791842,-0.002389334,0.000691394,0.000453529
2015-04-01,-0.011620994,-0.005328609,-0.010750297,0,-0.002342052,0.023530674,-0.001562169,0.002055748,-0.002523848,0.006842543,-0.004612878,0.009125445,-0.000345892,0
2015-04-02,-0.0017909,0.010628975,0.01307226,0.007968071,0.011189348,-0.000802404,0.003745378,0.004097963,0.0058791,0.004801917,0.004612878,0.001184155,0.001383359,0.004985851
2015-04-06,-0.014078933,0.026088436,-0.002787126,0.014184728,0.006009204,0.014342954,0,0.017568294,0.008341011,0.005970138,0.005840892,-0.007920266,-0.00069161,-0.004530789
2015-04-07,0.004112089,0.000858001,0.002322906,0.018605124,-0.004618692,-0.008740629,0.005281909,0.003343404,0.006209878,0.006328971,-0.002081853,0.001985204,-0.001383425,0.00136095
2015-04-08,0.00373395,0.001713796,0.02021199,0.009935225,0.00369615,-0.003197213,0.004020447,-0.007370079,-0.003721201,0.002756382,0.001665643,0.000396879,0.001037568,-0.001816012
2015-04-09,0.011358127,0.027861659,0.006797997,0.004552276,0,0,0.006766852,0.006034279,0.005782501,0.010172424,0.006223,-0.005569402,0.000345857,0.000908718
2015-04-10,0.003085572,0,0.004506855,0.012787027,0.002764062,0.013518671,0.006112796,0.005997793,0.003700023,0.002332882,0.004538829,-0.002795187,-0.000345857,-0.000908718
2015-04-13,-0.016369461,0.009117345,0.003142467,0.001493513,-0.003225048,-0.010321458,-0.001524435,0,-0.001232059,-0.003501367,-0.004125615,0.002396846,0.000345857,0
2015-04-14,-0.009075836,0.004116926,-0.008100583,-0.004487651,-0.001847602,-0.001597415,-0.003975372,-0.000664534,0.003281292,0.000389743,0.001239629,0.009531465,0.00069161,0
2015-04-15,-0.010878109,0.008183352,0.006755068,0.01044003,0.010120076,0.006374663,-0.001839955,0.012553698,0.012210508,0.002334553,0.004942337,-0.001978367,-0.001728862,0.002722723
2015-04-16,-0.004681065,-0.013951806,-0.009017156,-0.005952379,-0.007811488,-0.013595037,-0.00739355,-0.001971544,0.003633408,-0.005456131,-0.000822005,-0.003173335,0,-0.001814005
2015-04-17,0.002589427,0,-0.003629713,-0.015037827,0.001842774,-0.003225663,-0.00247683,0,-0.004442863,-0.014564196,-0.011164113,-0.001590291,-0.001731558,-0.001817662
2015-04-20,0.026133547,0.012320484,0.006343063,0.001513932,0.005510243,0.0024202,0.002786041,-0.001975584,0.004442863,0.006718108,0.009106069,-0.005586045,-0.000346518,-0.000909891
2015-04-21,-0.03131947,0.00650938,-0.003166436,0.010534366,-0.001833018,-0.000805938,-0.001546981,-0.003301822,-0.004442863,0.008627263,-0.001236752,0.000799402,0,-0.002734833
2015-04-22,0.001113664,-0.016353594,0.000453086,-0.005253278,-0.001376861,-0.020367541,-0.00372211,-0.008635084,-0.000810052,0.002340403,0.00493804,-0.010853983,-0.00104083,-0.000456021
2015-04-23,-0.001608943,0.030046921,0.007220205,0.004504497,0.003908886,0.018753279,0.004959879,0.007311515,0.005110013,-0.001949802,0.002869515,0.003035933,-0.000695867,-0.000504119
2015-04-24,-0.002480287,0.009554213,0.008952509,-0.004504497,0.004578238,0,-0.000927933,-0.000662187,0.002424567,0.001170357,0.001635988,0.008452703,0.002086109,0.004115063
2015-04-27,-0.015894126,-0.01920059,-0.012105147,-0.018223746,-0.004119961,0.008846239,-0.008391833,0,0.002015555,0.003502585,-0.002864864,-0.005627226,-0.000347283,-0.000912983
2015-04-28,-0.007979123,0.010446057,0.000902014,-0.002301489,0.002748651,0.014308489,-0.000624366,0.006604827,0,-0.005063543,0.001638272,-0.010534805,-0.003132057,-0.00549547
2015-04-29,0.004440421,-0.002400962,-0.000450971,-0.019387971,-0.008268471,0.005509639,-0.000624826,0.006561849,0.000804563,-0.014948977,-0.003689515,-0.007769279,0.001393232,-0.005524013
2015-04-30,-0.013895238,-0.018601426,-0.009968499,-0.018175145,-0.009268121,-0.01263842,-0.011313611,-0.007220473,-0.00443561,-0.012363023,-0.008661671,0.002868882,-0.001044859,0.003686004
2015-05-01,0.027725219,0.020202707,0.006355047,0.006359301,-0.010765018,0.016555313,0.015056826,0.006566086,0.002421793,0.017107929,0.009893068,-0.009459619,-0.000348373,-0.002763274
2015-05-04,-0.003126121,-0.017756722,0.013036948,0.004743147,0.002350167,-0.002348463,0.001244492,0.008471818,0.002416407,0.001182864,0.003275907,-0.007465577,0,-0.00230891
2015-05-05,-0.015398911,-0.023898954,0.006233507,-0.009508899,-0.005177443,-0.010240324,-0.016301319,-0.007163831,-0.011733509,-0.019495405,-0.011926918,-0.004590589,0.000696667,-0.002778016
2015-05-06,-0.010227295,-0.015973438,-0.000888526,-0.01201445,-0.011868831,-0.014354048,-0.008889031,-0.017139268,-0.011461851,-0.007258152,-0.005392991,-0.008399526,-0.001394331,-0.005113119
2015-05-07,0.008062862,0,0.017614095,0.005624673,0.006189792,0.016726485,0.006674117,0,-0.002060411,0.002021535,0.005392991,0.007981599,0.001394331,0.006503275
2015-05-08,0.004197736,0.010956705,0.00305077,0.009569491,0.006150289,0.001578418,0.010712073,0.010582154,0.005758841,0.023154788,0.013560856,0.007503874,-0.000348294,0.002312356
2015-05-11,-0.005600866,0.060180758,0.004342088,-0.002383855,-0.000944019,0,-0.000940723,-0.000658335,-0.004521788,-0.007128847,-0.004909845,-0.018441661,-0.000348373,-0.004630072
2015-05-12,-0.023375677,-0.032895064,-0.002602888,-0.007185636,-0.011873492,0.000788488,-0.008821607,0.00131566,-0.003715581,-0.005180176,-0.002464038,0.002113105,0.000348373,-0.000928605
2015-05-13,-0.032131981,0.001629992,-0.004353621,-0.007237716,-0.001912926,0.007849443,-0.005394131,0.004591802,-0.001655373,-0.002400119,-0.000822682,-0.001267498,0,-0.00558901
2015-05-14,-0.007313424,0.008917773,-0.000436349,0.012831143,0.002390357,0.003901611,0.003176587,-0.001965447,0.002068997,0.010754991,0.010642612,0,0.000696936,0.001399984
2015-05-15,0.018717385,0.00322321,-0.012739084,0.011093578,0.00950593,0.003886447,0.007897739,0.006536046,0.004125315,0.000395933,0.000814158,0.014684796,0.002780897,0.00279447
2015-05-19,-0.005082374,-0.002416433,0.022295937,0.01097186,-0.009983361,-0.009352891,0.000629079,-0.003262611,0.000411514,0.011811252,0.002843687,-0.014262631,-0.003477833,0.000465272
2015-05-20,-0.011326888,-0.005661155,-0.008248057,-0.004687493,0.000477431,0.002346457,-0.002518942,0.003262611,-0.002059205,0.003906366,-0.000405817,0.000845333,0.000696936,-0.001861408
2015-05-21,0.010119525,0.016888218,0.006950273,-0.021369953,-0.002869391,-0.005483741,0.00847589,0.004550017,0.00984844,0.003113998,0.002432438,0.00924261,-0.000696936,0.005110376
2015-05-22,-0.001074388,0.026752185,-0.00782272,0.007968071,-0.001201719,0,0.001873787,-0.001297802,-0.001805181,0.002329115,-0.001621013,-0.002813888,0.001046735,0.000371636
2015-05-25,0.006563714,-0.004669269,0.000872446,-0.002383855,-0.00096202,-0.002359375,-0.001873787,-0.00064964,-0.00082118,0.00309712,0.001621013,-0.001684553,0,-0.005121898
2015-05-26,-0.009659459,-0.003125003,-0.009636838,0.004762112,-0.013085226,-0.019881344,-0.00847589,-0.007827701,-0.009909149,-0.008540233,-0.01263035,0.011314102,0.001046109,0.009293619
2015-05-27,0.014188107,-0.014184635,0.006143182,-0.003966814,0.007774524,0.002406523,0.009101015,-0.004594598,0.002900301,0.008153695,0.009791976,0.00208096,0.00034829,0
2015-05-28,-0.017293892,-0.010371054,0.006974832,0,-0.002423015,0.004796342,-0.002502466,0.001971544,0.000827667,-0.0034864,0,0.00373485,0.000696428,0.000924866
2015-05-29,-0.002437081,-0.021070472,-0.008288146,-0.005579836,0.010137824,-0.004796342,-0.00282253,-0.001971544,-0.003727968,-0.008964944,-0.006926076,0.007017822,0.000348309,0.002307339
2015-06-01,0.001490116,-0.024037626,0.004806971,-0.000799677,0.007655159,0.001601597,0.000313926,0.005249126,-0.001245591,0.001173875,0.001225681,-0.005775409,0.000695616,0.000922004
2015-06-02,-0.004476516,0.002513617,0.003046658,0.000799677,-0.006214886,0.010345929,0.004073391,0.007822814,0.006625059,-0.007852492,-0.000408378,-0.006225486,-0.002088642,-0.009255279
2015-06-03,0.00149414,0.013300279,0.022772162,0.011128781,-0.00673766,-0.001584501,0.002498453,-0.001299631,0.003296379,0.003540978,0.00163274,-0.013411451,0,0.001393883
2015-06-04,0.003388558,0.007404394,0.000424362,-0.00237435,-0.014592105,-0.013573241,-0.00751406,-0.009144229,-0.007845957,-0.011455423,-0.008189988,0.00672804,0.001393026,0.00278183
2015-06-05,-0.001182607,-0.004930166,0.005505149,-0.001586038,-0.017297013,-0.009693037,-0.005356912,-0.003286415,-0.003738748,-0.001988672,-0.001234345,-0.00968684,-0.001393026,-0.008368262
2015-06-08,-0.021867574,-0.028406254,-0.010613047,-0.014388616,-0.015573788,-0.009788001,-0.012718806,-0.009259284,-0.012984746,-0.012417699,-0.006194685,0.003380893,-0.000348453,0.002797148
2015-06-09,0.00941028,-0.000847817,0.008499616,-0.00241859,0.003033148,0.000819409,0,0.000664385,0.006723152,-0.005253145,0.000414406,-0.011453278,-0.000697655,-0.001864263
2015-06-10,-0.000550465,-0.03188551,0.014285727,-0.001615504,0.00854483,0.005716792,0.003832453,0.004637066,0.007093303,0.013682192,0.01193678,-0.005132669,-0.000348179,-0.000932885
2015-06-11,0.006319368,-0.010563479,-0.007117384,0.000808151,-0.003007646,-0.014766636,0.000955974,-0.003973269,-0.002914674,0.004386575,0.001226592,0.009814745,0.001045834,-0.00093486
2015-06-12,-0.000137083,0.007054703,-0.007168343,0.003225943,-0.0045276,-0.0033112,-0.004788427,-0.002657985,-0.002087072,-0.005986571,-0.005737775,0.004237044,0.000348453,0.000467478
2015-06-15,0.00273583,0.016558113,0.000422808,-0.006462108,-0.004042732,0.00165697,-0.000320026,-0.006005871,-0.000836604,-0.010463169,-0.004944189,0.004219507,0.001044718,0.004194627
2015-06-16,0.002319404,-0.013925377,0.003799845,-0.000810699,-0.001013606,-0.009147592,-0.001281309,0,-0.004190648,0.002424363,0.004944189,0.003362765,-0.000348217,0.002322896
2015-06-17,0.007737357,-0.000876808,0.000421521,-0.0040636,-0.005353654,0.006688645,0.000545936,-0.000336755,-0.000589771,-0.009414419,0.002854309,-0.009217954,0.000627767,0.000372189
2015-06-18,0.01303191,-0.023071121,0.002103649,-0.004897732,0.014213366,0.009124986,0.006400072,0.006715903,0.000420938,0.005766036,0.010682001,-0.004257655,-0.001046298,-0.001395829
2015-06-19,0.006386893,-0.020862435,-0.004634392,-0.018167315,-0.006066614,-0.020860113,-0.009293507,-0.01144426,-0.010595226,-0.001232924,-0.006148747,0.012296139,0.001743492,-0.001864997
2015-06-22,-0.001593046,0.036891273,0.005054911,0.02061929,0.013598558,0.00252638,0.014701376,0.006074989,0.011017074,0.022363338,0.006965563,-0.008463765,-0.001394406,-0.005146656
2015-06-23,-0.000664381,-0.039644831,0.008368277,-0.006552155,0.010450828,0.004196261,0.004431695,0.004029562,0.007138501,0.011593231,0,-0.005967217,0,0.003278052
2015-06-24,-0.013516798,0.008238033,-0.000833531,-0.002468113,0.005922613,0.005845554,-0.001580603,0.001339709,0.003341124,-0.009183384,-0.007788317,0.005967217,-0.000698678,-0.00187155
2015-06-25,-0.015752483,-0.029604382,-0.001251937,-0.004954502,-0.005427653,-0.006683506,-0.006346981,-0.00469634,0,-0.004422144,-0.002884824,-0.004258841,0.001046877,0.002338416
2015-06-26,-0.005489822,-0.011331566,-0.002927214,-0.003316741,-0.018477732,-0.005884688,-0.002869343,-0.002693706,-0.002923412,0.002816094,0,-0.007712221,-0.001046877,-0.00421366
2015-06-29,-0.015394584,-0.025001302,-0.031478392,-0.02608484,-0.018311732,-0.00931805,-0.019017575,-0.020436859,-0.021132763,-0.040587604,-0.020430159,0.014941626,0.00139589,0.006548269
2015-06-30,0.00710248,-0.005859392,0.003020429,0.002554348,0.004609517,0.002549727,0.006163646,0.006174875,0.000853275,0.001672368,0.000842294,0.007598334,0.002785736,0.004650925
2015-07-02,0.018697344,-0.02178304,0.002152013,0.012674398,0.006112972,-0.002549727,0.013173057,-0.000683993,0.00085322,0.01492556,0.00796462,-0.010143617,0.001042129,-0.003253064
2015-07-03,0.0059749,0.010950831,0.008135171,-0.003364088,0.000507778,0.00509306,0.000638235,-0.00274171,0.001278467,0.000822542,0.001251922,0.006773793,0,-0.002797251
2015-07-06,-0.013082455,-0.001982161,-0.015470734,0.002524107,-0.002032799,0.008431843,-0.00287502,-0.00412656,-0.005551253,-0.020353641,-0.00585551,0.008403139,-0.00034679,0.005586335
2015-07-07,0.009691862,0.004948056,-0.002168001,-0.002524107,0.013138414,-0.028962707,0.000959306,-0.008999869,-0.000857551,0.003769628,0.006689101,0.006672327,0.000693883,0.000463981
2015-07-08,-0.016160327,-0.034139862,-0.01486635,-0.019566775,-0.011105616,-0.006068439,-0.011895578,-0.012596103,-0.01120728,-0.027979534,-0.017230941,0.007865988,0.001735139,0.006936472
2015-07-09,-0.009432599,0.009151055,-0.003089235,-0.004304848,-0.0220694,-0.011368789,0,-0.006358247,-0.006086693,0.01916139,0.003807928,-0.012030874,-0.001387532,-0.008329547
2015-07-10,0.016449633,-0.013245227,0.022286708,0.015411288,0.013914271,-0.004407376,-0.001294574,0.004243063,0.007387074,0.027866687,0.010919691,-0.01006703,-0.002084617,-0.004657241
2015-07-13,0.014427523,0.008171649,0.009462561,0.017684611,0.001534379,0.012291599,0.012230846,0.011925968,0.005611472,0.013039905,0.012041055,-0.001265846,0.00173701,0.00139939
2015-07-14,0.009013568,0.030062384,-0.002572026,0.012443237,-0.002045547,0.000872397,0.005741479,0.010405825,0.001720694,0.005249517,0.00452952,0.004212818,-0.000693883,0
2015-07-15,0.025257744,0,0.010247838,0.000823912,0.019269538,-0.006999265,0.006657304,-0.004842469,0.002146266,0.001207319,-0.000821942,0.007537092,0.002429022,0.008356311
2015-07-16,0.001956377,-0.002965894,0.008038732,0.013906328,0.023823006,-0.007932965,0.003154549,0.001385903,0.006837271,0.011597671,0.009005318,0.000834275,0.000346582,0.000462293
2015-07-17,0.013977275,0.000989609,-0.000842957,-0.000812821,0.007329518,-0.02690764,-0.00347045,-0.009742663,-0.004267806,0,0.001221841,0.002913576,0,-0.003703913
2015-07-20,0.001155931,-0.01194044,-0.006346298,-0.004889969,-0.013725769,-0.065751267,-0.010804213,-0.029090287,-0.010318707,0.005155735,0.000406829,-0.002080442,-0.000693158,-0.000927746
2015-07-21,0.021462516,0.015889113,-0.001699553,0.003262488,-0.01091822,0.008700331,-0.004162014,0.005742765,-0.003462745,-0.007942529,-0.004076749,-0.001249821,0.000346576,0.003707163
2015-07-22,-0.000754106,-0.010896591,-0.005114867,0.001627481,0,-0.006760696,-0.000641707,-0.00790505,-0.009585941,-0.006801667,-0.00286331,0.003330263,0.000346582,0.000462203
2015-07-23,-0.012271454,-0.011016636,-0.025536987,0,-0.016096924,-0.029500344,0,-0.015267379,-0.003948639,-0.004425703,-0.005752063,0.008278534,0.000346547,-0.002314128
2015-07-24,0.00507869,-0.035882886,-0.001316388,-0.005707293,0.000916117,0.008942051,0.000962513,-0.002934737,-0.006150192,-0.010131783,-0.01035428,0.004166283,-6.96208E-05,0.000836289
2015-07-27,-0.005460838,-0.008385793,-0.016821829,-0.012340715,-0.014337584,-0.030122856,-0.008050333,-0.023792875,-0.017461549,-0.012707788,-0.005845453,0.004108524,-0.000347543,0.001391919
2015-07-28,0.014412527,0.058268908,0.004454397,0.01315804,-0.009326678,0.004069355,0.007729526,0.009734098,0.004956066,0.013115031,0.012070759,-0.009888456,-0.000346903,0.001389682
2015-07-29,0.017542969,0.02839153,0.021108903,0.008946829,0.022646118,0.010100768,0.004481559,0.017725833,0.019582671,0.008110263,0.007830227,-0.005814313,-0.0017381,-0.004640511
2015-07-30,0.006883216,-0.004837939,0.005641123,0.02241894,-0.016418748,-0.015190108,0,-0.003667057,0.004396658,0.001210977,0.000820865,0.007882786,0.001391077,0.004177458
2015-07-31,-0.000612394,-0.0166263,0.002593081,0.001582131,0.025537467,0.026184923,0.014584983,0.001468485,0.003067017,0.003221859,-0.001231369,0.006178609,0.002429126,0.002313365
2015-08-04,0.013028546,-0.011904903,0.004306117,-0.000790753,0.000504032,-0.012000334,0.008462485,-0.000734093,-0.004383854,0.00401288,-0.007419723,0.002871199,-0.002082103,0.00138525
2015-08-05,0.003502669,0,0.000859393,0.007880164,-0.000504032,-0.011128074,0.001871225,-0.008109177,0.002193891,0.005591027,0.0049527,-0.004926753,0.000694446,-0.00416273
2015-08-06,-0.013105469,0.002989539,0.001287643,-0.008671542,-0.007592375,0.010121542,-0.014750307,0.001479266,-0.000437742,-0.003990413,-0.00785288,-0.000822977,-0.000347543,0.001852873
2015-08-07,-0.003180652,-0.011005614,-0.012514083,-0.01355152,-0.0005082,-0.002015783,-0.007298127,-0.010401193,-0.01235761,-0.002802612,-0.002908984,0.008203434,0,0.00046229
2015-08-10,0.006960014,0.006018072,0.010367047,-0.00080296,0,0.04053886,0.009193409,0.016296712,0.011040599,0.008782348,0.011996272,-0.007792053,-0.000346903,-0.00324198
2015-08-11,-0.013845753,-0.009040745,-0.005169773,-0.003217941,0.006587158,-0.000969139,-0.000631455,0.003667057,-0.005725599,-0.013202616,-0.008257663,0.006974857,0.001041741,0.000464303
2015-08-12,-0.010917192,0.013032766,-0.020511094,-0.008090558,0.01104944,0.017308242,-0.004747537,0.001463114,-0.005758888,-0.016650306,0.000414417,-0.003277013,0,0
2015-08-13,0.008199259,-0.010010094,-0.009747592,0.005670162,-0.0025002,-0.024120845,0.00348371,-0.016212641,-0.010270272,0.001636685,-0.000829282,0.00041068,-0.000694838,0
2015-08-14,0.001483529,0.009013581,0.012040239,0.009646489,0.006985313,-0.005876754,0.001579709,-0.002976306,0.003136666,0.002449941,0.003725952,0.000409745,0.00138873,-0.001391919
2015-08-17,-0.010431219,-0.004997512,-0.009799646,-0.004008152,0.008417944,0.022341939,0,0.006683992,-0.006282815,-0.00081598,0.005768517,0.00082008,-0.001041187,0.000463946
2015-08-18,-0.00751794,-0.010070579,-0.01215973,-0.005638337,-0.009412718,-0.017442528,-0.003478484,-0.008175392,-0.002705485,-0.006141369,-0.002880076,-0.004103684,0.000347295,0.002780373
2015-08-19,-0.018532751,-0.005073578,-0.01093403,-0.007296246,-0.002491953,0.014556452,-0.009547906,-0.005987779,-0.012264063,-0.015311705,-0.006614393,0.007781767,0.001386965,0.002772844
2015-08-20,-0.027801273,-0.017445286,-0.022702104,-0.0180629,-0.023221208,0.002886076,-0.023294504,-0.005269436,-0.017521217,-0.02747998,-0.021803725,0.001223645,0,-0.000461255
2015-08-21,-0.022919463,-0.026220695,-0.042111414,-0.019239415,-0.017517751,-0.030231439,-0.021171863,-0.032211092,-0.014995097,-0.034448496,-0.03274758,-0.002856812,0.00069234,-0.002774307
2015-08-24,-0.019737807,-0.018231068,-0.024240516,-0.029136649,-0.043821188,-0.055994195,-0.02745465,-0.036512166,-0.030265013,-0.056584519,-0.042045278,-0.000738151,-0.001457794,0.001761645
2015-08-25,-0.023930293,-0.025206814,0.006488674,0.011240816,0.017288695,-0.011585499,0.000343546,0.010454723,0.011656158,0.020446536,-0.014263146,-0.015708844,-0.001738887,-0.006974338
2015-08-26,0.007574835,0.003324103,0.042372936,0.029650756,0.032150208,-0.014941187,0.011951606,0.000799492,0.0210232,0.036137983,0.038632602,-0.008788439,0,-0.005146585
2015-08-27,0.02470632,0.048579438,0.023563625,0.014913308,0.037663161,0.036943554,0.019163369,0.03456749,0.031645387,0.020202646,0.025094504,0.000839912,0,0.000937415
2015-08-28,0.002587261,0.023947006,-0.000931931,0.010634084,0.004485744,0.017463013,0.010599589,0.019120975,0.005026812,0.00130353,0.000869382,-0.003365459,0,0.00420917
2015-08-31,-0.004497456,0.026397472,-0.003268581,0.002437953,-0.017557887,0,-0.00727522,0.003780578,0.004092806,-0.006971592,-0.008288064,-0.00126531,-0.000696589,-0.005146585
2015-09-01,-0.020144345,-0.027426808,-0.050358131,-0.011428657,-0.024591018,-0.022657883,-0.019775864,-0.017510794,-0.029014433,-0.039238325,-0.02933503,0.002949399,0.000348397,0.000937415
2015-09-02,-0.004749827,0.020388066,0.010763328,0.014670213,-0.021494563,-0.005221998,0.009769308,-0.005390759,-0.000467134,0.017579833,0.016107528,-0.001262619,-0.001044921,-0.001875955
2015-09-03,0.008228163,-0.00505818,0.002915272,-0.006493727,0.011590887,-0.001047545,-0.000670618,0,0.010695442,0.007123908,0.002217007,-0.000842838,-0.000348931,-0.001409279
2015-09-04,-0.01245036,-0.02049252,-0.018609818,0.004874299,-0.010002382,-0.008421461,-0.004370575,-0.002319251,-0.006962213,-0.02288647,-0.014722988,0.000421368,-0.000697125,0.008426888
2015-09-08,0.026894867,0.009273637,0.008858346,-0.003246818,0.004750432,0.010515455,0.011723381,0.010011637,0.009272812,0.023329857,0.023540974,-0.005070028,0.00174258,-0.001866325
2015-09-09,0.004663785,-0.017589693,0.003424013,-0.002441995,-0.012185986,-0.011572744,-0.010040196,-0.013112617,-0.004625691,-0.002664311,-0.012812085,0.001270299,-0.002091791,-0.005620884
2015-09-10,0.007498954,0.018614808,0.000976191,-0.009005352,-0.001600153,-0.004241854,0.001680469,-0.003889308,0.002777587,0.002664311,0.004436676,-0.00254131,0.001743527,0.00281491
2015-09-11,-0.00531161,0,-0.007344013,0.000821954,-0.00053434,0.005299144,-0.005049678,-0.000779799,-0.007424708,-0.003998943,0.002210734,0.005075729,0,0
2015-09-14,-0.002187343,0.002047084,-0.004926001,0.001642105,0,-0.015983232,-0.010517472,-0.009404645,-0.002798315,-0.007149483,-0.000883688,0.002949399,0.000696662,0.003739815
2015-09-15,0.018441141,0.014213437,0.014706011,0.010607979,0.023232598,0.002146015,0.011529562,0.00157371,0.004660179,0.011591996,0.013175412,-0.01782728,-0.001742778,-0.004677279
2015-09-16,0.023108635,0.014014243,0.024039538,0.00243217,0.017548919,0.038342099,0.016322479,0.019679896,0.020827672,0.011896947,0.008688178,0,-0.000769151,-0.001976753
2015-09-17,0.003015194,-0.010994614,-0.020638742,0.001617972,0.017852771,0.003104233,0.010582121,0.006192028,0.00091294,-0.007474137,-0.002164978,0.006849743,0.001049038,0.001882518
2015-09-18,-0.022368642,-0.00301963,-0.009746929,0.002422496,-0.021978917,-0.007257812,-0.005276916,0.001541826,-0.011018859,-0.017809836,-0.017049596,0.007226171,0.00139674,0.005158149
2015-09-21,0.026417777,-0.010131799,0.031809884,0.012024151,0.012326817,-0.019969039,0.004618827,-0.000770532,0.013300088,0.003139668,0.004399346,-0.00680054,-0.002445778,-0.00281037
2015-09-22,-0.026953113,-0.019537897,-0.022548479,-0.01606462,-0.010261824,-0.043390372,-0.024322369,-0.018677677,-0.014686112,-0.020358087,-0.01192339,0.006376612,0,0.002342523
2015-09-23,-0.017291032,-0.005205634,-0.007793641,-0.003244039,0.003603924,-0.017898033,-0.002363363,-0.008678574,-0.004634025,-0.001830133,-0.001333536,0.001693847,0.000349872,0
2015-09-24,-0.003275326,-0.023232301,-0.001957831,-0.013906328,-0.015015011,0.034390532,-0.003386614,-0.000792607,-0.006991387,-0.00550968,-0.003118549,0,-0.001049348,-0.005160386
2015-09-25,0.016540272,-0.080042708,0.015074608,0.006568293,0.013472241,-0.010964839,-0.000679011,-0.003972746,0.006526715,0.011899654,-0.001786616,-0.009349768,0,-0.00047061
2015-09-28,-0.010135953,-0.024605811,-0.021957648,-0.030746206,-0.017653833,-0.042799477,-0.032427379,-0.028262069,-0.015453884,-0.021614935,-0.026728587,0.005959313,-0.000350155,0.004695254
2015-09-29,0.010807928,-0.03993271,0.001971412,-0.004228322,0.002093582,-0.002304086,-0.007743882,-0.004926387,0.005177831,-0.00419281,0.001376467,-0.000424208,0.001399502,-0.005166086
2015-09-30,0.018109975,0.011049836,0.016117626,0.010956743,0.032401006,0.019418043,0.011942448,0.009012957,0.013523964,0.022161324,0.018624109,-0.002125097,-0.001399502,-0.001884935
2015-10-01,-0.00383453,-0.017241806,0.001936176,0,-0.0096613,-0.032186916,0.00903722,-0.003267919,0.000926116,0.001824789,0.001798617,0.002125097,0.000699381,0.007519183
2015-10-02,0.012898476,0.034191365,-0.011673192,0.014149169,0.003570422,0.053452424,-0.00589964,0.023454219,-0.003244835,0.015378099,0.012943709,0,0.000350249,-0.004222723
2015-10-05,0.010277734,0.035381049,0.018420228,0.01150386,0.023151948,0.03053659,0.035223442,0.029923478,0.023854355,0.020436013,0.01845415,-0.00639008,0,-0.001411526
2015-10-06,-0.010800958,0.021777365,0.009560215,-0.012330645,-0.014533426,0.034832195,-0.00404061,0.019209604,0.010371514,-0.003082812,-0.003925958,-0.000426257,-0.000699475,0.002351152
2015-10-07,0.024938166,0.058354473,0.019317631,0.008237325,0.011045062,0.024591279,0.007060213,0.012854471,0.008488859,0.008346111,0.0087033,-0.00085556,0,-0.002822145
2015-10-08,0.021088216,0.014862269,0.008826834,-0.000820678,-0.000500306,-0.003040757,0.011325671,0.012691248,0.005765682,0.006105511,0.008628111,-0.0068705,-0.001050747,-0.006616062
2015-10-09,0.004985573,0.010482276,-0.001851647,-0.004113451,0.008951051,0.017111386,0.002646585,0.003702592,-0.002657075,-0.001305231,0,-0.001293405,0.001050747,0.007087054
2015-10-13,-0.030678428,-0.025344546,-0.000927448,0.003292025,-0.003471335,-0.019143743,-0.008293349,-0.01639384,-0.009803672,-0.014029151,-0.004736298,0.006878964,-0.001751874,-0.00424651
2015-10-14,-0.007463727,0.007458745,-0.014012177,-0.005768435,-0.015519409,0.039885085,0.005315633,0.010463207,-0.006289215,-0.007089188,-0.004758838,0.007256794,0.003150759,0.002361575
2015-10-15,0.002193675,-0.008528836,-0.008502667,-0.000826785,0.002518981,-0.00097776,-0.004316906,0.001486019,0.000900766,0.019811616,0.013353531,-0.006828884,-0.001049659,-0.000943249
